"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/OIS_1024_2_run.csv",,,,"Date:","20 Mar 2020 18:26:57 WET"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
20-03 18:27:13,16,18.250,65.750,0,0,0,16384,651,377,4503965696,10987446272,331370496,4012412928,2048,68184
20-03 18:27:14,16.080,17.588,66.332,0,0,0,32768,260,484,4503965696,10987446272,331370496,4012412928,2048,68184
20-03 18:27:15,16.667,16.667,66.667,0,0,0,0,281,960,4503965696,10987446272,331370496,4012412928,2048,68184
20-03 18:27:16,15.920,18.159,65.920,0,0,0,0,531,377,4503965696,10987446272,331370496,4012412928,2048,68184
20-03 18:27:17,14.179,19.900,65.672,0.249,0,0,552960,591,377,4503965696,10987446272,331370496,4012412928,2048,68184
20-03 18:27:18,14.750,19.500,65.750,0,0,0,12288,641,960,4503961600,10987446272,331374592,4012412928,2048,68184
20-03 18:27:19,16.040,17.794,66.165,0,0,0,12288,269,484,4503961600,10987446272,331374592,4012412928,2048,68184
20-03 18:27:20,15.288,18.296,66.416,0,0,0,0,111,377,4503953408,10987446272,331374592,4012421120,2048,68184
20-03 18:27:21,15.696,17.468,66.835,0,0,0,0,765,1447,4503953408,10987446272,331374592,4012421120,2048,68184
20-03 18:27:22,15.271,19.704,65.025,0,0,0,0,2090,2619,4503953408,10987446272,331374592,4012421120,2048,68187
20-03 18:27:23,16.080,17.337,66.332,0.251,0,0,12288,231,377,4503941120,10987446272,331378688,4012429312,2048,68187
20-03 18:27:24,16.418,18.159,65.423,0,0,0,53248,1235,1934,4503941120,10987446272,331378688,4012429312,2048,68187
20-03 18:27:25,17.588,11.809,70.603,0,0,0,0,799,589,4594380800,10812981248,331378688,4176334848,2048,68187
20-03 18:27:26,23.559,1.504,74.937,0,0,0,0,1166,585,4698357760,10604023808,331378688,4382466048,2048,68187
20-03 18:27:27,25,0.750,71.250,3,0,0,41721856,821,1002,4703358976,10598936576,331378688,4385603584,2048,68189
20-03 18:27:28,25.063,0,74.687,0.251,0,0,413696,982,419,4710379520,10591875072,331386880,4388519936,2048,68189
20-03 18:27:29,18.342,0.251,81.156,0.251,0,0,49152,71218,1741247,4705009664,10597244928,331390976,4389519360,2048,68188
20-03 18:27:30,17.929,0,82.071,0,0,0,40960,113867,2780178,4704903168,10597343232,331390976,4389584896,2048,68186
20-03 18:27:31,19,0.250,80.750,0,0,0,0,120474,2900807,4704903168,10597343232,331390976,4389584896,2048,68186
20-03 18:27:32,18.045,0,81.955,0,0,0,0,109710,2744963,4704903168,10597343232,331390976,4389584896,2048,68186
20-03 18:27:33,17.750,0.250,81.750,0.250,0,0,45056,106263,2668111,4704899072,10597343232,331395072,4389584896,2048,68185
20-03 18:27:34,20,0.253,79.747,0,0,0,0,137900,3169351,4704899072,10597343232,331395072,4389584896,2048,68185
20-03 18:27:35,18.388,0.252,81.360,0,0,0,159744,115698,2866175,4705021952,10597216256,331395072,4389588992,2048,68185
20-03 18:27:36,18.296,0.251,81.454,0,0,0,0,115001,2840784,4705021952,10597216256,331395072,4389588992,2048,68185
20-03 18:27:37,21.642,0.249,78.109,0,0,0,0,142650,3264443,4705021952,10597216256,331395072,4389588992,2048,68185
20-03 18:27:38,23,0.500,76.250,0.250,0,0,57344,136743,3186521,4705443840,10596818944,331403264,4389556224,2080,68185
20-03 18:27:39,21.106,0.251,78.643,0,0,0,4096,137050,3240026,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:40,20.896,0.249,78.856,0,0,0,0,130314,3160547,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:41,18.434,0.253,81.313,0,0,0,0,112428,2848859,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:42,18.342,0.251,81.407,0,0,0,0,115088,2901390,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:43,18.136,0.252,81.108,0.504,0,0,12288,112725,2848714,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:44,19,0.250,80.750,0,0,0,57344,116626,2901098,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:45,19.701,0.249,80.050,0,0,0,0,124068,3005773,4705648640,10596564992,331403264,4389588992,2080,68185
20-03 18:27:46,19.549,0.251,80.201,0,0,0,0,117759,2961413,4705644544,10596564992,331403264,4389593088,2080,68185
20-03 18:27:47,18.342,0.251,81.407,0,0,0,0,109983,2788253,4705644544,10596564992,331403264,4389593088,2080,68185
20-03 18:27:48,18.844,0,80.905,0.251,0,0,12288,115022,2884074,4705640448,10596564992,331407360,4389593088,2080,68185
20-03 18:27:49,22.581,0.496,76.923,0,0,0,12288,153920,3437752,4705640448,10596564992,331407360,4389593088,2080,68185
20-03 18:27:50,22.195,0.249,77.556,0,0,0,0,149574,3411484,4705636352,10596564992,331407360,4389597184,2080,68185
20-03 18:27:51,19.444,0.253,80.303,0,0,0,0,121763,2953483,4705636352,10596564992,331407360,4389597184,2080,68185
20-03 18:27:52,18.687,0,81.313,0,0,0,0,114816,2918123,4705636352,10596564992,331407360,4389597184,2080,68185
20-03 18:27:53,19.048,0,80.952,0,0,0,0,115240,2926781,4705636352,10596564992,331407360,4389597184,2080,68185
20-03 18:27:54,21.500,0.250,78,0.250,0,0,28672,139796,3239987,4705628160,10596564992,331415552,4389597184,2080,68185
20-03 18:27:55,18.687,0.253,81.061,0,0,0,4096,111369,2822885,4705628160,10596564992,331415552,4389597184,2080,68185
20-03 18:27:56,18.640,0,81.360,0,0,0,0,111069,2805569,4705628160,10596564992,331415552,4389597184,2080,68185
20-03 18:27:57,18.844,0.251,80.905,0,0,0,40960,115881,2910535,4706004992,10595889152,331415552,4390297600,2080,68187
20-03 18:27:58,23.750,1.250,67.500,7.500,0,4096,90177536,132046,3150717,4706004992,10596024320,331419648,4390252544,2080,68187
20-03 18:27:59,18.892,0.252,75.315,5.542,0,0,93450240,112519,2831544,4706029568,10595991552,331436032,4390244352,2080,68187
20-03 18:28:00,20.802,0.251,78.947,0,0,0,28672,140166,3230539,4706021376,10595991552,331436032,4390252544,2080,68187
20-03 18:28:01,18.939,0.253,80.808,0,0,0,0,123002,2961413,4706021376,10595991552,331436032,4390252544,2080,68187
20-03 18:28:02,18.844,0.251,80.905,0,0,0,0,112797,2857517,4706021376,10595991552,331436032,4390252544,2080,68187
20-03 18:28:03,19.298,0,80.702,0,0,0,0,112406,2840639,4706021376,10595991552,331436032,4390252544,2080,68187
20-03 18:28:04,18.939,0,80.808,0.253,0,0,45056,113602,2866427,4706017280,10595991552,331436032,4390256640,2080,68187
20-03 18:28:05,19,0.250,80.500,0.250,0,0,122880,113928,2900807,4706017280,10595991552,331436032,4390256640,2080,68187
20-03 18:28:06,18.434,0.253,81.313,0,0,0,0,113909,2892732,4706013184,10595991552,331436032,4390260736,2080,68187
20-03 18:28:07,19.250,0.500,80.250,0,0,0,0,119922,2952755,4706013184,10595991552,331436032,4390260736,2080,68187
20-03 18:28:08,21.197,0.748,78.055,0,0,0,36864,115264,2909465,4705792000,10596245504,331436032,4390227968,2048,68187
20-03 18:28:09,19.799,0.251,79.950,0,0,0,4096,124382,3032763,4706013184,10595991552,331436032,4390260736,2048,68187
20-03 18:28:10,19.095,0.503,80.402,0,0,0,24576,116592,2952755,4706004992,10595991552,331444224,4390260736,2048,68187
20-03 18:28:11,19.250,0,80.500,0.250,0,0,65536,114882,2900807,4706000896,10595991552,331448320,4390260736,2048,68187
20-03 18:28:12,18.687,0,81.313,0,0,0,0,115460,2901390,4705996800,10595991552,331448320,4390264832,2048,68187
20-03 18:28:13,19.451,0.499,80.050,0,0,0,0,118923,2978729,4705996800,10595991552,331448320,4390264832,2048,68187
20-03 18:28:14,18.892,0.252,80.856,0,0,0,0,116444,2944059,4705996800,10595991552,331448320,4390264832,2048,68187
20-03 18:28:15,18.844,0.251,80.653,0.251,0,0,12288,113090,2840929,4705992704,10595991552,331452416,4390264832,2048,68187
20-03 18:28:16,18.844,0.251,80.905,0,0,0,0,113541,2874833,4705992704,10595991552,331452416,4390264832,2048,68187
20-03 18:28:17,19.250,0.250,80.500,0,0,0,0,113316,2883491,4705992704,10595991552,331452416,4390264832,2048,68187
20-03 18:28:18,18.892,0,81.108,0,0,0,0,116738,2953338,4705992704,10595991552,331452416,4390264832,2048,68187
20-03 18:28:19,19.298,0.251,80.451,0,0,0,12288,115724,2935546,4705992704,10595991552,331452416,4390264832,2048,68187
20-03 18:28:20,19.451,0.249,80.050,0.249,0,0,12288,112509,2857517,4705984512,10595991552,331456512,4390268928,2048,68187
20-03 18:28:21,19.444,0,80.556,0,0,0,0,122022,3057721,4705984512,10595991552,331456512,4390268928,2048,68187
20-03 18:28:22,18.797,0.251,80.952,0,0,0,0,116220,2935439,4705984512,10595991552,331456512,4390268928,2048,68187
20-03 18:28:23,19,0.500,80.500,0,0,0,0,117670,2944097,4705984512,10595991552,331456512,4390268928,2048,68187
20-03 18:28:24,21.212,0,78.788,0,0,0,16384,139813,3248539,4705984512,10595991552,331456512,4390268928,2048,68187
20-03 18:28:25,19.241,0.253,80.253,0.253,0,0,12288,133368,3125915,4705980416,10595991552,331460608,4390268928,2048,68187
20-03 18:28:26,19.192,0,80.808,0,0,0,0,125739,3004848,4705980416,10595991552,331460608,4390268928,2048,68187
20-03 18:28:27,20.250,0.500,79.250,0,0,0,28672,129908,3065747,4706148352,10595823616,331460608,4390268928,2048,68187
20-03 18:28:28,19.144,0,80.856,0,0,0,0,121539,2987532,4706107392,10595864576,331460608,4390268928,2048,68187
20-03 18:28:29,19.250,0.250,80.250,0.250,0,0,241664,118731,2952943,4706107392,10595864576,331460608,4390268928,2048,68187
20-03 18:28:30,19.598,0.251,80.151,0,0,0,28672,122558,3039918,4706107392,10595864576,331464704,4390264832,2048,68187
20-03 18:28:31,20.500,0,79.250,0.250,0,0,77824,131316,3117112,4706103296,10595864576,331464704,4390268928,2048,68187
20-03 18:28:32,20.050,0.251,79.699,0,0,0,0,128035,3117402,4706103296,10595864576,331464704,4390268928,2048,68187
20-03 18:28:33,20,0,80,0,0,0,0,123505,3023089,4706103296,10595864576,331464704,4390268928,2048,68187
20-03 18:28:34,20.603,0.251,79.146,0,0,0,0,135085,3221260,4706099200,10595864576,331464704,4390273024,2048,68187
20-03 18:28:35,19.451,0.748,79.800,0,0,0,16384,123897,3030677,4706099200,10595864576,331464704,4390273024,2048,68187
20-03 18:28:36,18.892,0.252,80.856,0,0,0,16384,113834,2884074,4706095104,10595864576,331464704,4390277120,2048,68187
20-03 18:28:37,18.593,0.251,80.905,0.251,0,0,20480,113577,2883346,4706095104,10595864576,331464704,4390277120,2048,68187
20-03 18:28:38,22.418,0.252,77.330,0,0,0,36864,124830,3082770,4706414592,10595512320,331464704,4390309888,2048,68187
20-03 18:28:39,21.144,0.746,78.109,0,0,0,40960,115760,2902364,4706791424,10595168256,331464704,4390277120,2048,68187
20-03 18:28:40,20.250,0.250,79.500,0,0,0,0,122394,3073967,4706729984,10595229696,331464704,4390277120,2048,68187
20-03 18:28:41,18.844,0.251,80.905,0,0,0,16384,115221,2909465,4706729984,10595229696,331464704,4390277120,2048,68187
20-03 18:28:42,19.250,0.250,80.250,0.250,0,0,12288,116717,2944680,4706721792,10595229696,331468800,4390281216,2048,68187
20-03 18:28:43,20.551,0.251,79.198,0,0,0,0,133644,3186376,4706721792,10595229696,331468800,4390281216,2048,68187
20-03 18:28:44,19.549,0.251,80.201,0,0,0,65536,120203,2944349,4706717696,10595229696,331468800,4390285312,2048,68187
20-03 18:28:45,20.101,0.251,79.648,0,0,0,0,134412,3109669,4706717696,10595229696,331468800,4390285312,2048,68187
20-03 18:28:46,20.250,0.250,79.500,0,0,0,0,132834,3117112,4706717696,10595229696,331468800,4390285312,2048,68187
20-03 18:28:47,19.900,0.498,79.104,0.498,0,0,12288,127819,3048138,4706713600,10595229696,331472896,4390285312,2048,68187
20-03 18:28:48,19.647,0,80.353,0,0,0,0,122233,2970654,4706713600,10595229696,331472896,4390285312,2048,68187
20-03 18:28:49,21.393,0,78.607,0,0,0,12288,135058,3151932,4706713600,10595229696,331472896,4390285312,2048,68187
20-03 18:28:50,20.844,0.248,78.908,0,0,0,0,128916,3117402,4706713600,10595229696,331472896,4390285312,2048,68187
20-03 18:28:51,19.647,0.252,80.101,0,0,0,0,133847,3135156,4706713600,10595229696,331472896,4390285312,2048,68187
20-03 18:28:52,19.036,0.254,80.457,0.254,0,0,12288,130098,3056651,4706709504,10595229696,331476992,4390285312,2048,68187
20-03 18:28:53,19.799,0.251,79.950,0,0,0,0,132297,3082625,4706709504,10595229696,331476992,4390285312,2048,68187
20-03 18:28:54,19.747,0,80.253,0,0,0,16384,129954,3084143,4706705408,10595229696,331481088,4390285312,2048,68187
20-03 18:28:55,19.095,0.251,80.653,0,0,0,0,115104,2883491,4706705408,10595229696,331481088,4390285312,2048,68187
20-03 18:28:56,19.347,0,80.653,0,0,0,0,124482,2987387,4706705408,10595229696,331481088,4390285312,2048,68187
20-03 18:28:57,18.892,0.252,80.856,0,0,0,20480,121458,2936509,4706717696,10595217408,331481088,4390285312,2048,68187
20-03 18:28:58,22.475,0.758,76.768,0,0,0,45056,132448,3116099,4706062336,10595864576,331489280,4390285312,2080,68187
20-03 18:28:59,17.857,0.255,81.633,0.255,0,0,32768,117136,2866321,4706058240,10595864576,331493376,4390285312,2080,68187
20-03 18:29:00,19.095,0,80.905,0,0,0,0,116942,2953338,4706054144,10595864576,331493376,4390289408,2080,68187
20-03 18:29:01,19,0.500,80.500,0,0,0,0,115005,2909465,4706054144,10595864576,331493376,4390289408,2080,68187
20-03 18:29:02,18.593,0.251,81.156,0,0,0,28672,117186,2952755,4706050048,10595864576,331493376,4390293504,2080,68187
20-03 18:29:03,19.395,0,80.605,0,0,0,0,117764,2970654,4706050048,10595864576,331493376,4390293504,2080,68187
20-03 18:29:04,20.352,0.251,79.397,0,0,0,12288,138160,3203838,4706045952,10595864576,331497472,4390293504,2080,68187
20-03 18:29:05,20.149,0.249,79.602,0,0,0,36864,125935,3013361,4706045952,10595864576,331497472,4390293504,2080,68187
20-03 18:29:06,19.048,0.251,80.702,0,0,0,0,118780,2953338,4706045952,10595864576,331497472,4390293504,2080,68187
20-03 18:29:07,20.050,0,79.950,0,0,0,16384,124272,3065454,4706045952,10595864576,331497472,4390293504,2080,68187
20-03 18:29:08,21.805,0.752,77.444,0,0,0,36864,127241,3065309,4705996800,10595913728,331497472,4390293504,2080,68193
20-03 18:29:09,18.434,0.253,81.061,0.253,0,0,16384,117452,2902893,4705660928,10596245504,331501568,4390293504,2080,68187
20-03 18:29:10,19.799,0.251,79.950,0,0,0,20480,123789,3065309,4705660928,10596245504,331501568,4390293504,2080,68187
20-03 18:29:11,18.342,0.503,81.156,0,0,0,0,116007,2926781,4705660928,10596245504,331501568,4390293504,2080,68187
20-03 18:29:12,19,0.250,80.750,0,0,0,0,114851,2910048,4705660928,10596245504,331501568,4390293504,2080,68187
20-03 18:29:13,18.640,0.252,81.108,0,0,0,0,114274,2909465,4705660928,10596245504,331501568,4390293504,2080,68187
20-03 18:29:14,19.500,0,80.250,0.250,0,0,77824,118030,2970033,4705656832,10596245504,331501568,4390297600,2080,68187
20-03 18:29:15,18.797,0.501,80.702,0,0,0,0,115320,2901535,4705656832,10596245504,331501568,4390297600,2080,68187
20-03 18:29:16,18.797,0.251,80.952,0,0,0,0,114866,2892149,4705656832,10596245504,331501568,4390297600,2080,68187
20-03 18:29:17,22.111,0,77.889,0,0,0,61440,154503,3463577,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:18,22.055,0,77.945,0,0,0,0,148874,3386238,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:19,19.298,0,80.451,0.251,0,0,36864,114232,2874979,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:20,19.500,0.500,80,0,0,0,0,122692,3065164,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:21,18.687,0,81.313,0,0,0,0,113846,2884561,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:22,18.434,0,81.566,0,0,0,0,112377,2849004,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:23,19,0.500,80.500,0,0,0,0,116895,2961413,4705652736,10596245504,331501568,4390301696,2080,68187
20-03 18:29:24,19.647,0,80.101,0.252,0,0,28672,117183,2945615,4705640448,10596245504,331509760,4390305792,2080,68187
20-03 18:29:25,19.451,0.499,80.050,0,0,0,0,115821,2952610,4705640448,10596245504,331509760,4390305792,2080,68187
20-03 18:29:26,19.250,0.250,80.500,0,0,0,0,114732,2892294,4705640448,10596245504,331509760,4390305792,2080,68187
20-03 18:29:27,18.797,0.501,80.702,0,0,0,28672,117938,2970654,4705804288,10596077568,331509760,4390309888,2080,68187
20-03 18:29:28,18.687,0,81.313,0,0,0,0,117289,2952755,4705763328,10596118528,331509760,4390309888,2080,68187
20-03 18:29:29,19.451,0.249,80.050,0.249,0,0,73728,112393,2849008,4705763328,10596118528,331513856,4390305792,2080,68187
20-03 18:29:30,19.647,0,80.353,0,0,0,0,123272,3074550,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:31,18.939,0,81.061,0,0,0,0,109525,2779450,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:32,18.388,0.252,81.360,0,0,0,24576,113393,2883636,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:33,19.403,0.249,80.348,0,0,0,0,112095,2841271,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:34,19.701,0.249,80.050,0,0,0,16384,116384,2944204,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:35,18.892,0,80.856,0.252,0,0,12288,114786,2900807,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:36,18.844,0.251,80.905,0,0,0,0,114984,2909903,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:37,19.250,0.250,80.500,0,0,0,0,116775,2944242,4705759232,10596118528,331513856,4390309888,2080,68187
20-03 18:29:38,22.139,0.498,77.363,0,0,0,4096,119712,2970071,4715544576,10586333184,331513856,4390309888,2080,68194
20-03 18:29:39,19.095,0,80.653,0.251,0,0,86016,115260,2885048,4705755136,10596118528,331513856,4390313984,2080,68187
20-03 18:29:40,21.446,0.249,78.055,0.249,0,0,12288,140547,3290417,4705751040,10596118528,331517952,4390313984,2080,68187
20-03 18:29:41,20.099,0,79.901,0,0,0,16384,114735,2909465,4705751040,10596118528,331517952,4390313984,2080,68187
20-03 18:29:42,19.250,0,80.750,0,0,0,0,115919,2927364,4705751040,10596118528,331517952,4390313984,2080,68187
20-03 18:29:43,18.687,0,81.313,0,0,0,0,116971,2969926,4705751040,10596118528,331517952,4390313984,2080,68187
20-03 18:29:44,19.598,0.251,80.151,0,0,0,32768,121802,3048245,4705746944,10596118528,331522048,4390313984,2080,68187
20-03 18:29:45,18.797,0.501,80.451,0.251,0,0,24576,115113,2893219,4705746944,10596118528,331522048,4390313984,2080,68187
20-03 18:29:46,20.802,0,79.198,0,0,0,32768,126283,3091283,4705746944,10596118528,331522048,4390313984,2080,68187
20-03 18:29:47,20.896,0.249,78.856,0,0,0,0,128426,3134573,4705746944,10596118528,331522048,4390313984,2080,68187
20-03 18:29:48,19.250,0.250,80.500,0,0,0,0,114149,2875416,4705746944,10596118528,331522048,4390313984,2080,68187
20-03 18:29:49,19.095,0.251,80.653,0,0,0,12288,112371,2849047,4705787904,10596118528,331522048,4390313984,2080,68187
20-03 18:29:50,20.200,0.249,79.302,0.249,0,0,12288,121002,3004703,4705742848,10596118528,331522048,4390313984,2080,68187
20-03 18:29:51,19.347,0.251,80.402,0,0,0,0,126692,3022602,4705742848,10596118528,331522048,4390313984,2080,68187
20-03 18:29:52,19.747,0,80.253,0,0,0,0,134823,3134573,4705742848,10596118528,331522048,4390313984,2080,68187
20-03 18:29:53,22.306,0,77.694,0,0,0,53248,156669,3480893,4705734656,10596118528,331522048,4390322176,2080,68187
20-03 18:29:54,20.250,0.500,79.250,0,0,0,45056,134719,3118814,4705730560,10596118528,331522048,4390326272,2080,68187
20-03 18:29:55,18.640,0.252,80.856,0.252,0,0,12288,115938,2909320,4705726464,10596118528,331526144,4390326272,2080,68187
20-03 18:29:56,19.298,0,80.702,0,0,0,0,115095,2909465,4705726464,10596118528,331526144,4390326272,2080,68187
20-03 18:29:57,18.434,0.253,81.313,0,0,0,20480,112500,2841416,4705894400,10595950592,331526144,4390326272,2080,68187
20-03 18:29:58,22.055,1.253,76.692,0,0,0,0,116122,2925609,4705689600,10596155392,331526144,4390326272,2080,68187
20-03 18:29:59,18.797,0.251,80.952,0,0,0,0,113336,2874940,4705853440,10595991552,331526144,4390326272,2080,68187
20-03 18:30:00,19.395,0,80.605,0,0,0,57344,114287,2875416,4705849344,10595991552,331530240,4390326272,2080,68187
20-03 18:30:01,18.388,0.252,81.108,0.252,0,0,69632,113922,2883491,4705837056,10595991552,331542528,4390326272,2080,68187
20-03 18:30:02,18.844,0.251,80.653,0.251,0,0,61440,117205,2970071,4705837056,10595991552,331542528,4390326272,2080,68187
20-03 18:30:03,18.844,0.251,80.905,0,0,0,28672,116008,2910048,4705837056,10595991552,331542528,4390326272,2080,68187
20-03 18:30:04,18.844,0.251,80.905,0,0,0,0,118695,2970217,4705959936,10595864576,331542528,4390330368,2080,68187
20-03 18:30:05,19.500,0.250,80.250,0,0,0,0,115893,2926781,4705959936,10595864576,331542528,4390330368,2080,68187
20-03 18:30:06,19.451,0.249,80.050,0.249,0,0,28672,116023,2945031,4705955840,10595864576,331546624,4390330368,2080,68187
20-03 18:30:07,19.451,0.249,80.299,0,0,0,0,109579,2779595,4705955840,10595864576,331546624,4390330368,2080,68187
20-03 18:30:08,20.750,0.500,78.750,0,0,0,45056,113087,2857372,4715233280,10586587136,331550720,4390326272,2112,68193
20-03 18:30:09,19.347,0.251,80.402,0,0,0,36864,116727,2920354,4705824768,10595991552,331550720,4390330368,2080,68187
20-03 18:30:10,20.250,0.500,79.250,0,0,0,0,129570,3151744,4705824768,10595991552,331550720,4390330368,2080,68187
20-03 18:30:11,18.687,0,81.061,0.253,0,0,12288,112125,2814456,4705820672,10595991552,331554816,4390330368,2080,68187
20-03 18:30:12,19.250,0.250,80.500,0,0,0,0,115390,2918706,4705820672,10595991552,331554816,4390330368,2080,68187
20-03 18:30:13,21.891,0.249,77.861,0,0,0,0,145227,3359681,4705820672,10595991552,331554816,4390330368,2080,68187
20-03 18:30:14,20.750,0.250,78.750,0.250,0,0,57344,131322,3108600,4705820672,10595991552,331554816,4390330368,2080,68187
20-03 18:30:15,18.687,0,81.313,0,0,0,0,115187,2918851,4705816576,10595991552,331554816,4390334464,2080,68187
20-03 18:30:16,18.844,0.251,80.905,0,0,0,0,113997,2900662,4705816576,10595991552,331554816,4390334464,2080,68187
20-03 18:30:17,18.892,0,81.108,0,0,0,12288,114048,2874978,4705812480,10595991552,331558912,4390334464,2080,68187
20-03 18:30:18,19.250,0.250,80.500,0,0,0,0,113039,2858100,4705808384,10595991552,331558912,4390338560,2080,68187
20-03 18:30:19,18.136,0.504,81.108,0.252,0,0,12288,113021,2857624,4705808384,10595991552,331563008,4390334464,2080,68187
20-03 18:30:20,21.805,0.251,77.945,0,0,0,0,150873,3428945,4705804288,10595991552,331563008,4390338560,2080,68187
20-03 18:30:21,21.144,0.249,78.607,0,0,0,0,132735,3187591,4705804288,10595991552,331563008,4390338560,2080,68187
20-03 18:30:22,19.500,0.250,80.250,0,0,0,0,117950,2929023,4705804288,10595991552,331563008,4390338560,2080,68190
20-03 18:30:23,19.144,0,80.605,0.252,0,0,12288,114123,2874833,4705792000,10595991552,331563008,4390350848,2080,68190
20-03 18:30:24,19.144,0.252,80.605,0,0,0,53248,118236,2971589,4705792000,10595991552,331567104,4390346752,2080,68190
20-03 18:30:25,18.750,0.500,80.750,0,0,0,0,115275,2926781,4705787904,10595991552,331567104,4390350848,2080,68190
20-03 18:30:26,19,0.250,80.750,0,0,0,0,115485,2926781,4705787904,10595991552,331567104,4390350848,2080,68190
20-03 18:30:27,19.048,0.251,80.702,0,0,0,28672,117476,2944722,4705779712,10595999744,331567104,4390350848,2080,68188
20-03 18:30:28,18.593,0.754,80.653,0,0,0,0,112773,2840201,4705796096,10595991552,331567104,4390342656,2080,68188
20-03 18:30:29,19.451,0.499,79.800,0.249,0,0,118784,115298,2909614,4705792000,10595991552,331567104,4390346752,2080,68188
20-03 18:30:30,18.687,0,81.313,0,0,0,65536,115661,2927364,4705792000,10595991552,331567104,4390346752,2080,68188
20-03 18:30:31,19.451,0.499,80.050,0,0,0,0,113408,2857636,4705792000,10595991552,331567104,4390346752,2080,68188
20-03 18:30:32,19.144,0,80.856,0,0,0,0,109392,2788108,4705792000,10595991552,331567104,4390346752,2080,68188
20-03 18:30:33,19.095,0.251,80.653,0,0,0,16384,115392,2893364,4705792000,10595991552,331567104,4390346752,2080,68187
