"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/twitter_BASELINE_10_3_run.csv",,,,"Date:","10 Apr 2020 18:41:46 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
10-04 18:42:08,14.787,19.048,65.915,0.251,0,0,16384,0,0,3719348224,11018379264,44228608,5100548096,1216,25531
10-04 18:42:09,14.428,19.900,65.672,0,0,0,0,60,0,3719348224,11018379264,44228608,5100548096,1216,25531
10-04 18:42:10,16.040,17.544,66.416,0,0,0,0,0,0,3719344128,11018379264,44228608,5100552192,1216,25531
10-04 18:42:11,15.736,17.259,67.005,0,0,0,0,60,0,3719344128,11018379264,44228608,5100552192,1216,25531
10-04 18:42:12,15.347,19.307,65.347,0,0,0,12288,0,146,3719335936,11018379264,44236800,5100552192,1216,25531
10-04 18:42:13,15.711,18.204,66.085,0,0,0,0,480,0,3719335936,11018379264,44236800,5100552192,1216,25531
10-04 18:42:14,16.195,15.938,67.609,0.257,0,0,16384,1260,0,3719327744,11018379264,44244992,5100552192,1216,25531
10-04 18:42:15,17.413,16.915,65.672,0,0,0,0,1320,0,3719327744,11018379264,44244992,5100552192,1216,25531
10-04 18:42:16,15.347,17.574,67.079,0,0,0,1802240,1701,991,3882737664,10829586432,44244992,5278248960,1216,25532
10-04 18:42:17,21.446,3.990,74.314,0.249,0,0,53248,266,497,4087918592,10413187072,44253184,5687980032,1216,25532
10-04 18:42:18,21.859,3.518,72.613,2.010,0,0,45350912,60,0,4301484032,9980182528,44253184,6113865728,1216,25532
10-04 18:42:19,23.990,5.556,58.081,12.374,0,20480,696565760,213,167,4505767936,9564868608,44273664,6523604992,1216,25532
10-04 18:42:20,22.750,2.750,74.250,0.250,0,0,430080,420,0,4719288320,9131929600,44281856,6949593088,1216,25532
10-04 18:42:21,22.250,3.250,74.500,0,0,0,24576,600,84,4932866048,8699260928,44281856,7375437824,1216,25532
10-04 18:42:22,22.055,3.509,67.669,6.767,0,8192,214388736,600,230,5138014208,8282861568,44298240,7785050112,1216,25533
10-04 18:42:23,22.111,4.523,69.347,4.020,0,8192,373293056,540,0,5351735296,7849795584,44306432,8211103744,1216,25533
10-04 18:42:24,22.807,3.509,70.175,3.509,0,20480,427925504,618,0,5556908032,7433650176,44343296,8620728320,1216,25533
10-04 18:42:25,21.144,6.965,66.418,5.473,0,20480,717148160,480,0,5769924608,7000870912,44363776,9046867968,1216,25533
10-04 18:42:26,22.444,3.242,74.314,0,0,0,1572864,0,0,5878358016,6673313792,44363776,9367982080,1216,25533
10-04 18:42:27,22.306,3.258,74.436,0,0,0,4206592,60,146,5880627200,6459392000,44371968,9574060032,1216,25533
10-04 18:42:28,22,4.250,69.750,4,0,4096,175706112,384,0,5880500224,6240579584,44376064,9787076608,1216,25533
10-04 18:42:29,22.025,4.557,65.823,7.595,0,12288,689725440,60,0,5880414208,6030102528,44388352,9991909376,1216,25533
10-04 18:42:30,21.266,5.316,66.835,6.582,0,12288,803950592,0,0,5880401920,5811085312,44408832,10204819456,1216,25533
10-04 18:42:31,22.195,3.491,74.314,0,0,0,3149824,809,779,5880422400,5600608256,44408832,10409750528,1216,25533
10-04 18:42:32,21.411,4.534,69.270,4.786,0,16384,643387392,1071,146,5880836096,5398028288,44433408,10606297088,1216,25534
10-04 18:42:33,22.195,3.491,74.314,0,0,0,4194304,960,0,5880832000,5184630784,44433408,10813890560,1216,25534
10-04 18:42:34,22,4.500,70.500,3,0,4096,404529152,420,0,5880770560,4968747008,44437504,11024052224,1216,25534
10-04 18:42:35,19.338,6.107,57.761,16.794,0,20480,1139920896,811,0,5880700928,4791382016,44466176,11196506112,1216,25534
10-04 18:42:36,21.303,4.010,74.687,0,0,0,3670016,60,0,5880680448,4572872704,44466176,11409281024,1216,25534
10-04 18:42:37,22.500,3.250,74.250,0,0,0,4194304,471,146,5881049088,4356411392,44466176,11619463168,1216,25535
10-04 18:42:38,22.222,3.788,54.545,19.444,0,4096,404832256,120,42,5881040896,4143038464,44478464,11827085312,1216,25535
10-04 18:42:39,10.914,2.538,54.569,31.980,0,8192,445784064,60,0,5881114624,4033597440,44486656,11933384704,1216,25535
10-04 18:42:40,21.554,4.261,65.163,9.023,0,4096,175128576,744,0,5880942592,3823104000,44498944,12138414080,1216,25535
10-04 18:42:41,10.606,4.040,52.273,33.081,0,4096,468606976,831,0,5880934400,3722072064,44503040,12236550144,1216,25535
10-04 18:42:42,18.020,3.299,54.569,24.112,0,8192,471203840,899,188,5880799232,3553325056,44511232,12400824320,1216,25535
10-04 18:42:43,21.805,4.010,71.429,2.757,0,0,62160896,120,0,5881036800,3343007744,44511232,12605390848,1216,25535
10-04 18:42:44,22.111,4.523,45.226,28.141,0,8192,374845440,60,0,5880999936,3124068352,44527616,12818403328,1216,25536
10-04 18:42:45,17.975,3.038,57.468,21.519,0,4096,394252288,60,0,5881098240,2955403264,44544000,12982198272,1216,25536
10-04 18:42:46,22.278,4.051,49.114,24.557,0,8192,467382272,269,779,5881032704,2753404928,44552192,13178908672,1216,25538
10-04 18:42:47,17.215,3.544,54.430,24.810,0,8192,469762048,60,146,5881257984,2591227904,44556288,13336354816,1216,25538
10-04 18:42:48,21.411,4.030,70.277,4.282,0,4096,98041856,420,0,5881286656,2374115328,44560384,13547704320,1216,25538
10-04 18:42:49,18.136,4.534,47.103,30.227,0,8192,438865920,695,208,5880369152,2229338112,44568576,13689257984,1280,25538
10-04 18:42:50,24.561,0.501,74.687,0.251,0,0,4411392,420,0,5880864768,2228830208,44576768,13689257984,1280,25538
10-04 18:42:51,24.250,1,74.750,0,0,0,4194304,480,0,5880991744,2228703232,44576768,13689262080,1280,25538
10-04 18:42:52,24.181,1.511,71.033,3.275,0,0,79540224,918,146,5882458112,2227228672,44584960,13689266176,1280,25538
10-04 18:42:53,24.623,1.005,32.161,42.211,0,4096,460488704,480,0,5880930304,2228744192,44589056,13689274368,1280,25538
10-04 18:42:54,24.685,1.763,46.599,26.952,0,8192,468713472,138,0,5880967168,2228682752,44597248,13689294848,1280,25538
10-04 18:42:55,23.559,1.003,73.684,1.754,0,0,27287552,60,0,5880954880,2228682752,44605440,13689298944,1280,25538
10-04 18:42:56,24.500,0.750,74.750,0,0,0,4194304,60,0,5880954880,2228682752,44605440,13689298944,1280,25538
10-04 18:42:57,24.250,1,74.750,0,0,0,4218880,120,146,5881069568,2228555776,44613632,13689307136,1280,25538
10-04 18:42:58,24.938,0.499,74.564,0,0,0,4194304,60,0,5881065472,2228555776,44613632,13689315328,1280,25538
10-04 18:42:59,24.874,0.251,74.874,0,0,0,3670016,60,0,5881192448,2228428800,44613632,13689315328,1280,25538
10-04 18:43:00,25.124,0.498,74.378,0,0,0,4214784,332,0,5881184256,2228428800,44621824,13689315328,1280,25538
10-04 18:43:01,24.812,0.501,74.687,0,0,0,4198400,329,779,5881184256,2228428800,44621824,13689315328,1280,25538
10-04 18:43:02,24.688,0.748,74.314,0.249,0,0,4227072,419,146,5881171968,2228428800,44630016,13689319424,1280,25538
10-04 18:43:03,24.250,1,74.750,0,0,0,4194304,120,0,5881171968,2228428800,44630016,13689319424,1280,25538
10-04 18:43:04,25,0.250,74.750,0,0,0,4194304,384,0,5881298944,2228301824,44630016,13689319424,1280,25538
10-04 18:43:05,25.063,0.251,74.687,0,0,0,3690496,570,90,5881286656,2228301824,44638208,13689327616,1280,25538
10-04 18:43:06,24.938,0.499,74.564,0,0,0,4194304,420,0,5881286656,2228301824,44638208,13689327616,1280,25538
10-04 18:43:07,24.750,0.500,74.750,0,0,0,4206592,480,146,5881278464,2228301824,44646400,13689327616,1280,25538
10-04 18:43:08,24.812,0.501,74.687,0,0,0,4194304,420,0,5881278464,2228301824,44646400,13689327616,1280,25538
10-04 18:43:09,24.812,0.251,74.937,0,0,0,4194304,480,0,5881274368,2228301824,44646400,13689331712,1280,25538
10-04 18:43:10,24.938,0.249,74.564,0.249,0,0,3690496,480,42,5881393152,2228174848,44654592,13689331712,1280,25538
10-04 18:43:11,24.750,0.750,74.500,0,0,0,4194304,60,0,5881393152,2228174848,44654592,13689331712,1280,25538
10-04 18:43:12,25,0.250,74.750,0,0,0,4206592,351,146,5881384960,2228174848,44662784,13689331712,1280,25538
10-04 18:43:13,24.938,0.499,74.564,0,0,0,4194304,150,90,5881384960,2228174848,44662784,13689331712,1280,25538
10-04 18:43:14,24.561,0.501,74.937,0,0,0,4194304,0,0,5881380864,2228174848,44662784,13689335808,1280,25538
10-04 18:43:15,24.750,0.500,74.500,0.250,0,0,3690496,480,0,5881499648,2228047872,44670976,13689335808,1280,25538
10-04 18:43:16,26.250,0.750,73,0,0,0,4268032,1073,779,5882662912,2226884608,44670976,13689335808,1280,25538
10-04 18:43:17,25.063,0.251,74.687,0,0,0,4255744,600,188,5882507264,2227032064,44679168,13689335808,1280,25538
10-04 18:43:18,24.750,0.500,74.750,0,0,0,4194304,60,0,5882507264,2227032064,44679168,13689335808,1280,25538
10-04 18:43:19,27.114,0.995,71.891,0,0,0,4231168,213,167,5881745408,2227793920,44679168,13689335808,1280,25538
10-04 18:43:20,25.063,0.251,74.687,0,0,0,4947968,0,0,5881671680,2227859456,44687360,13689335808,1280,25538
10-04 18:43:21,24.561,0.501,74.937,0,0,0,3670016,60,0,5881671680,2227859456,44687360,13689335808,1280,25538
10-04 18:43:22,25.436,0,74.314,0.249,0,0,4247552,98,107,5881659392,2227859456,44695552,13689339904,1280,25538
10-04 18:43:23,25.187,0.249,74.564,0,0,0,4222976,180,0,5881655296,2227859456,44695552,13689344000,1280,25538
10-04 18:43:24,24.812,0.501,74.687,0,0,0,4194304,618,0,5881655296,2227859456,44695552,13689344000,1280,25538
10-04 18:43:25,24.812,0.752,67.920,6.516,0,0,133648384,480,0,5883392000,2226114560,44703744,13689344000,1280,25538
10-04 18:43:26,25.253,0.758,44.444,29.545,0,0,462422016,480,0,5884678144,2224828416,44703744,13689344000,1280,25538
10-04 18:43:27,24.750,0.500,67.750,7,0,0,142204928,454,146,5881810944,2227695616,44711936,13689335808,1280,25538
10-04 18:43:28,25,0.500,74.500,0,0,0,4255744,444,0,5881929728,2227568640,44711936,13689344000,1280,25538
10-04 18:43:29,24.812,0.251,74.937,0,0,0,4194304,60,0,5881929728,2227568640,44711936,13689344000,1280,25538
10-04 18:43:30,25.063,0.251,74.687,0,0,0,4214784,0,0,5881921536,2227568640,44720128,13689344000,1280,25538
10-04 18:43:31,24.812,0.501,74.687,0,0,0,4198400,329,779,5881921536,2227568640,44720128,13689344000,1280,25538
10-04 18:43:32,25,0.250,74.750,0,0,0,3670016,89,107,5881917440,2227568640,44720128,13689348096,1280,25538
10-04 18:43:33,24.561,0.501,74.937,0,0,0,4194304,60,0,5881913344,2227568640,44720128,13689356288,1280,25538
10-04 18:43:34,24.938,0.499,74.314,0.249,0,0,4227072,0,0,5881913344,2227568640,44728320,13689348096,1280,25538
10-04 18:43:35,24.561,0.501,74.937,0,0,0,4214784,120,0,5881896960,2227568640,44736512,13689356288,1280,25538
10-04 18:43:36,25,0.500,74.500,0,0,0,4194304,960,0,5881896960,2227568640,44736512,13689356288,1280,25538
10-04 18:43:37,24.812,0.251,74.937,0,0,0,4194304,1109,107,5881896960,2227552256,44736512,13689356288,1280,25538
10-04 18:43:38,24.750,0.500,74.750,0,0,0,3670016,1231,0,5882023936,2227425280,44736512,13689356288,1280,25538
10-04 18:43:39,25.250,0,74.750,0,0,0,4194304,60,0,5882023936,2227425280,44736512,13689356288,1280,25538
10-04 18:43:40,25,0.250,74.500,0.250,0,0,4214784,324,0,5882015744,2227425280,44744704,13689356288,1280,25538
10-04 18:43:41,25.187,0.249,74.564,0,0,0,4194304,60,0,5882015744,2227425280,44744704,13689356288,1280,25538
10-04 18:43:42,25,0.500,74.500,0,0,0,4206592,385,188,5882007552,2227425280,44752896,13689356288,1280,25538
10-04 18:43:43,24.561,0.501,74.937,0,0,0,3670016,120,0,5882130432,2227298304,44752896,13689360384,1280,25538
10-04 18:43:44,25,0.250,74.750,0,0,0,4194304,60,0,5882130432,2227298304,44752896,13689360384,1280,25538
10-04 18:43:45,25,0.250,74.500,0.250,0,0,4214784,540,0,5882122240,2227298304,44761088,13689360384,1280,25538
10-04 18:43:46,25,0.500,74.500,0,0,0,4218880,689,779,5882249216,2227171328,44761088,13689360384,1280,25538
10-04 18:43:47,24.874,0.251,74.874,0,0,0,4222976,874,146,5882241024,2227171328,44769280,13689360384,1280,25538
10-04 18:43:48,24.812,0.251,74.937,0,0,0,3670016,60,0,5882241024,2227171328,44769280,13689360384,1280,25538
10-04 18:43:49,26.866,0.249,72.886,0,0,0,4231168,120,0,5882490880,2226917376,44769280,13689364480,1280,25538
10-04 18:43:50,24.561,0.501,74.687,0.251,0,0,4251648,0,0,5882482688,2226917376,44777472,13689364480,1280,25538
10-04 18:43:51,25.063,0,74.937,0,0,0,4194304,480,0,5882482688,2226917376,44777472,13689364480,1280,25538
10-04 18:43:52,25.126,0.503,70.101,4.271,0,0,72081408,893,149,5883625472,2225766400,44785664,13689364480,1280,25538
10-04 18:43:53,24.747,2.020,44.192,29.040,0,0,447807488,480,0,5884702720,2224689152,44785664,13689364480,1280,25538
10-04 18:43:54,25,0.250,74.750,0,0,0,37781504,138,0,5882703872,2226688000,44785664,13689364480,1280,25538
10-04 18:43:55,24.938,0.499,74.314,0.249,0,0,4222976,480,0,5882695680,2226688000,44793856,13689364480,1280,25538
10-04 18:43:56,24.750,0.500,74.750,0,0,0,4194304,900,0,5882695680,2226688000,44793856,13689364480,1280,25538
10-04 18:43:57,24.812,0.501,74.436,0.251,0,0,4218880,1285,146,5882683392,2226688000,44802048,13689368576,1280,25538
10-04 18:43:58,25,0.250,74.750,0,0,0,3670016,480,0,5882810368,2226561024,44802048,13689368576,1280,25538
10-04 18:43:59,25.063,0,74.937,0,0,0,4239360,60,0,5882810368,2226561024,44802048,13689368576,1280,25538
10-04 18:44:00,25,0.250,74.750,0,0,0,4214784,0,0,5882802176,2226561024,44810240,13689368576,1280,25538
10-04 18:44:01,25.250,0.250,74.500,0,0,0,4198400,389,779,5882802176,2226561024,44810240,13689368576,1280,25538
10-04 18:44:02,25,0.250,74.750,0,0,0,4194304,385,146,5882798080,2226561024,44810240,13689372672,1280,25538
10-04 18:44:03,24.812,0.251,74.687,0.251,0,0,4222976,512,0,5882920960,2226434048,44818432,13689368576,1280,25538
10-04 18:44:04,25.250,0,74.750,0,0,0,3670016,384,0,5883043840,2226307072,44818432,13689372672,1280,25538
10-04 18:44:05,25,0.250,74.750,0,0,0,3690496,120,0,5883162624,2226180096,44826624,13689372672,1280,25538
10-04 18:44:06,24.812,0.501,74.687,0,0,0,3670016,420,0,5883162624,2226180096,44826624,13689372672,1280,25538
10-04 18:44:07,25.250,0,74.750,0,0,0,4194304,805,146,5883285504,2226053120,44826624,13689376768,1280,25538
10-04 18:44:08,25.063,0,74.937,0,0,0,4194304,420,0,5883285504,2226053120,44826624,13689376768,1280,25538
10-04 18:44:09,24.750,0.500,74.750,0,0,0,4251648,60,0,5883285504,2226053120,44826624,13689376768,1280,25538
10-04 18:44:10,25,0.250,74.500,0.250,0,0,4214784,0,0,5883400192,2225926144,44834816,13689380864,1280,25538
10-04 18:44:11,25.063,0,74.937,0,0,0,3670016,60,0,5883400192,2225926144,44834816,13689380864,1280,25538
10-04 18:44:12,24.439,0.998,74.564,0,0,0,4206592,110,107,5883392000,2225926144,44843008,13689380864,1280,25538
10-04 18:44:13,25.063,0,74.937,0,0,0,4194304,60,0,5883392000,2225926144,44843008,13689380864,1280,25538
10-04 18:44:14,24.938,0.499,74.564,0,0,0,4194304,0,0,5883514880,2225799168,44843008,13689384960,1280,25538
10-04 18:44:15,25.063,0.251,74.687,0,0,0,4214784,480,0,5883506688,2225799168,44851200,13689384960,1280,25538
10-04 18:44:16,25,0.500,74.500,0,0,0,4231168,1073,779,5884014592,2225291264,44851200,13689384960,1280,25538
10-04 18:44:17,24.874,0.251,74.874,0,0,0,3702784,1362,188,5884006400,2225291264,44859392,13689384960,1280,25538
10-04 18:44:18,25.187,0.249,74.564,0,0,0,4194304,480,0,5884006400,2225291264,44859392,13689384960,1280,25538
10-04 18:44:19,27.182,0.748,72.070,0,0,0,4231168,633,167,5884006400,2225291264,44859392,13689384960,1280,25538
10-04 18:44:20,24.938,0.499,74.314,0.249,0,0,4247552,0,0,5883998208,2225291264,44867584,13689384960,1280,25538
10-04 18:44:21,25.063,0.251,74.687,0,0,0,4194304,60,0,5883998208,2225291264,44867584,13689384960,1280,25538
10-04 18:44:22,25.313,0,74.687,0,0,0,3727360,583,146,5883985920,2225291264,44875776,13689389056,1280,25538
10-04 18:44:23,24.750,0.500,74.750,0,0,0,4194304,120,0,5883985920,2225291264,44875776,13689389056,1280,25538
10-04 18:44:24,25.377,0.754,64.573,9.296,0,0,179396608,198,0,5886668800,2222608384,44875776,13689389056,1280,25538
10-04 18:44:25,25.063,0.251,72.682,2.005,0,0,50839552,120,0,5884268544,2225000448,44883968,13689389056,1280,25538
10-04 18:44:26,24.812,0.251,74.937,0,0,0,4194304,0,0,5884268544,2225000448,44883968,13689389056,1280,25538
10-04 18:44:27,24.750,0.500,74.500,0.250,0,0,3682304,445,188,5884260352,2225000448,44892160,13689389056,1280,25538
10-04 18:44:28,24.812,0.251,74.937,0,0,0,4194304,384,0,5884260352,2225000448,44892160,13689389056,1280,25538
10-04 18:44:29,24.812,0.501,74.687,0,0,0,4210688,60,0,5884260352,2225000448,44892160,13689389056,1280,25538
10-04 18:44:30,24.750,0.500,74.750,0,0,0,3239936,0,0,5884252160,2225000448,44900352,13689389056,1280,25538
10-04 18:44:31,24.874,0.251,74.874,0,0,0,4198400,329,779,5884252160,2225000448,44900352,13689389056,1280,25538
10-04 18:44:32,25.126,0,74.874,0,0,0,4235264,771,146,5884239872,2225000448,44908544,13689393152,1280,25538
10-04 18:44:33,24.938,0.499,74.564,0,0,0,4194304,480,0,5884239872,2225000448,44908544,13689393152,1280,25538
10-04 18:44:34,24.750,0.500,74.750,0,0,0,4202496,840,0,5884239872,2225000448,44908544,13689393152,1280,25538
10-04 18:44:35,24.500,1.250,72,2.250,0,0,64008192,480,0,5884452864,2224779264,44916736,13689393152,1280,25538
10-04 18:44:36,24.060,1.253,74.687,0,0,0,4194304,480,0,5884452864,2224779264,44916736,13689397248,1280,25538
10-04 18:44:37,24.311,0.752,74.937,0,0,0,4218880,449,107,5884444672,2224779264,44924928,13689397248,1280,25538
10-04 18:44:38,24.561,0.501,74.937,0,0,0,4194304,60,0,5884444672,2224779264,44924928,13689397248,1280,25538
10-04 18:44:39,24.500,0.750,74.750,0,0,0,4194304,60,0,5884444672,2224779264,44924928,13689397248,1280,25538
10-04 18:44:40,24.561,0.501,74.687,0.251,0,0,3706880,324,0,5884559360,2224652288,44933120,13689401344,1280,25538
10-04 18:44:41,24.688,0.998,74.314,0,0,0,4194304,60,0,5884559360,2224652288,44933120,13689401344,1280,25538
10-04 18:44:42,24.750,0.750,74.500,0,0,0,4206592,429,107,5884551168,2224652288,44941312,13689401344,1280,25538
10-04 18:44:43,25.250,0.250,74.500,0,0,0,4194304,120,0,5884551168,2224652288,44941312,13689401344,1280,25538
10-04 18:44:44,24.750,0.750,74.500,0,0,0,4194304,60,0,5884551168,2224652288,44941312,13689401344,1280,25538
10-04 18:44:45,24.938,0.499,74.314,0.249,0,0,4222976,120,0,5884542976,2224652288,44949504,13689401344,1280,25538
10-04 18:44:46,25.063,0.501,74.436,0,0,0,3694592,269,779,5884416000,2224779264,44949504,13689401344,1280,25538
10-04 18:44:47,24.500,1,74.500,0,0,0,4227072,599,107,5884403712,2224779264,44957696,13689405440,1280,25538
10-04 18:44:48,25.063,0.251,74.687,0,0,0,4194304,420,0,5884399616,2224779264,44957696,13689409536,1280,25538
10-04 18:44:49,27,0.500,72.500,0,0,0,4231168,480,0,5884526592,2224652288,44957696,13689409536,1280,25538
10-04 18:44:50,25,0.500,74.250,0.250,0,0,4280320,0,0,5884518400,2224652288,44965888,13689409536,1280,25538
10-04 18:44:51,25,0.500,74.500,0,0,0,3670016,480,0,5884518400,2224652288,44965888,13689409536,1280,25538
10-04 18:44:52,25.063,0.251,74.687,0,0,0,4251648,914,149,5884510208,2224652288,44974080,13689409536,1280,25538
10-04 18:44:53,25.250,0.250,74.500,0,0,0,4194304,480,0,5884510208,2224652288,44974080,13689409536,1280,25538
10-04 18:44:54,24.938,0.499,74.564,0,0,0,4194304,138,0,5884510208,2224652288,44974080,13689409536,1280,25538
10-04 18:44:55,24.812,0.752,69.925,4.511,0,0,74305536,60,0,5885714432,2223439872,44982272,13689409536,1280,25538
10-04 18:44:56,25.253,1.263,46.970,26.515,0,0,361177088,120,90,5885190144,2223964160,44982272,13689409536,1280,25538
10-04 18:44:57,25.250,0.250,70.250,4.250,0,0,77885440,380,107,5884526592,2224619520,44990464,13689409536,1280,25538
10-04 18:44:58,25.063,0.251,74.687,0,0,0,4194304,540,0,5884526592,2224619520,44990464,13689409536,1280,25538
10-04 18:44:59,25,0.500,74.500,0,0,0,3670016,480,0,5884526592,2224619520,44990464,13689413632,1280,25538
10-04 18:45:00,24.812,0.501,74.687,0,0,0,4239360,480,0,5884518400,2224619520,44998656,13689413632,1280,25538
10-04 18:45:01,25.500,0.250,74.250,0,0,0,4198400,449,821,5884518400,2224619520,44998656,13689413632,1280,25538
10-04 18:45:02,25.187,0.249,74.314,0.249,0,0,4222976,411,146,5884506112,2224619520,45006848,13689417728,1280,25538
10-04 18:45:03,25.063,0.251,74.687,0,0,0,4194304,60,0,5884506112,2224619520,45006848,13689417728,1280,25538
10-04 18:45:04,25.250,0.250,74.500,0,0,0,3670016,324,0,5884506112,2224619520,45006848,13689417728,1280,25538
10-04 18:45:05,25.063,0.251,74.436,0.251,0,0,4239360,120,0,5884493824,2224619520,45015040,13689421824,1280,25538
10-04 18:45:06,25.187,0.499,74.314,0,0,0,4194304,60,0,5884493824,2224619520,45015040,13689421824,1280,25538
10-04 18:45:07,25.063,1.253,57.143,16.541,0,0,230273024,803,146,5887180800,2221932544,45015040,13689421824,1280,25538
10-04 18:45:08,25.126,0.503,64.573,9.799,0,0,124903424,0,0,5884588032,2224521216,45023232,13689417728,1280,25538
10-04 18:45:09,25.313,0,74.687,0,0,0,4194304,60,0,5884583936,2224521216,45023232,13689421824,1280,25538
10-04 18:45:10,25.436,0.249,74.314,0,0,0,4227072,0,0,5884575744,2224521216,45031424,13689421824,1280,25538
10-04 18:45:11,25.250,0.250,74.500,0,0,0,4194304,480,0,5884575744,2224521216,45031424,13689421824,1280,25538
10-04 18:45:12,25.063,0.251,74.687,0,0,0,3670016,762,146,5884575744,2224521216,45031424,13689421824,1280,25538
10-04 18:45:13,25.187,0.499,74.314,0,0,0,4194304,480,0,5884575744,2224521216,45031424,13689421824,1280,25538
10-04 18:45:14,25.126,0,74.874,0,0,0,4194304,0,0,5884575744,2224521216,45031424,13689421824,1280,25538
10-04 18:45:15,25.187,0.249,74.314,0.249,0,0,4222976,60,0,5884567552,2224521216,45039616,13689421824,1280,25538
10-04 18:45:16,25.935,0.499,73.566,0,0,0,4227072,653,779,5888528384,2220560384,45039616,13689421824,1280,25544
10-04 18:45:17,26,0.500,73.500,0,0,0,3764224,230,107,5885698048,2223378432,45047808,13689425920,1280,25538
10-04 18:45:18,25.250,0.250,74.500,0,0,0,4194304,60,0,5885698048,2223378432,45047808,13689425920,1280,25538
10-04 18:45:19,27.681,0.748,71.571,0,0,0,4231168,213,257,5885063168,2224013312,45047808,13689425920,1280,25538
10-04 18:45:20,24.812,0.501,74.436,0.251,0,0,4255744,510,90,5885054976,2224013312,45056000,13689425920,1280,25538
10-04 18:45:21,25,0.500,74.500,0,0,0,4194304,480,0,5885181952,2223886336,45056000,13689425920,1280,25538
10-04 18:45:22,25.250,0.250,74.500,0,0,0,3723264,779,146,5885173760,2223886336,45064192,13689425920,1280,25538
10-04 18:45:23,25.250,0.250,74.500,0,0,0,4194304,120,0,5885173760,2223886336,45064192,13689425920,1280,25538
10-04 18:45:24,25.250,0.250,74.500,0,0,0,4194304,258,42,5885173760,2223886336,45064192,13689425920,1280,25538
10-04 18:45:25,25,0.250,74.500,0.250,0,0,4222976,120,0,5885161472,2223886336,45072384,13689430016,1280,25538
